Filtering the log data using "process == "GestioneViaggi""
Timestamp                       (process)[PID]    
2025-12-23 19:06:04.451433+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:performInputOperation:]  Can only perform input operation for an active session. sessionID = <private>
2025-12-23 19:06:04.451473+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient endAllowingRemoteTextInput:completion:]  End allowing remote text input: <private>
2025-12-23 19:06:04.451486+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = NO)
2025-12-23 19:06:04.451519+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Text input session suggestions changed. sessionID = (null)
2025-12-23 19:06:04.451565+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: <private>, new: <private>
2025-12-23 19:06:04.451677+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 0 (automaticKeyboard: 1, reloadIdentifier: 0135829A-FB5C-4836-B68F-CB81DCE2AE07)
2025-12-23 19:06:04.451697+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <WKContentView: 0xb43f6e800; frame = (0 0; 1825 1166); >, automaticKeyboard: 1, force: 0
2025-12-23 19:06:04.451711+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, responderRequiresKeyboard 1 (automaticKeyboardEnabled: 1, activeInstance: <UIKeyboardAutomatic: 0xb45a90a00; frame = {{0, 0}, {0, 0}}; alpha = 1.000000; isHidden = 0; tAMIC = 1>, self.isOnScreen: 0, requiresKBWhenFirstResponder: 1)
2025-12-23 19:06:04.451718+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, useKeyboard 0 (allowsSystemInputView: 0, !inputView <(null): 0x0>, responderRequiresKeyboard 1)
2025-12-23 19:06:04.451723+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, configuring _responderWithoutAutomaticAppearanceEnabled: <(null): 0x0> (_automaticAppearEnabled: 1)
2025-12-23 19:06:04.451728+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, needsIVPlaceholder: 0, needsIAVPlaceholder: 0, needsInputSetWithPlaceholder: 0
2025-12-23 19:06:04.451745+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder returning: <<UIInputViewSet: 0xb4205bd80>; (empty)>
2025-12-23 19:06:04.451811+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:(nil) forSetDelegate:<WKContentView: 0xb43f6e800> force:NO delayEndInputSession:NO
2025-12-23 19:06:04.451877+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: <private>, new: <private>
2025-12-23 19:06:04.452500+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginAllowingRemoteTextInput:]  Begin allowing remote text input: <private>
2025-12-23 19:06:04.452511+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = YES)
2025-12-23 19:06:04.452537+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.452558+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.452663+0200  localhost GestioneViaggi[25402]: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] Refusing to display OTP completion list relative to null rect. positioningView:<private>
2025-12-23 19:06:04.452758+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Text input session suggestions changed. sessionID = <private>
2025-12-23 19:06:04.452765+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Can only set suggestions for an active session. sessionID = <private>
2025-12-23 19:06:04.453005+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.453026+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.453110+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.453124+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.453193+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.453206+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 1, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 1
2025-12-23 19:06:04.455886+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Auto asset specifier: <private> is not supported
2025-12-23 19:06:04.455916+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:AutoAsset] Auto asset is not supported for query: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>>
2025-12-23 19:06:04.455932+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] Updated cache for query: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> assets: (
) was cached: 0, cachedOnly: 0
2025-12-23 19:06:04.455942+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 0
2025-12-23 19:06:04.458072+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:TextInput] Stopped deferring input view updates (05)
2025-12-23 19:06:04.459355+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124900 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.459437+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124960 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.459515+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1249c0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.459587+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124a20 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.459661+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124a80 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.463486+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _beginSessionWithID:forServices:force:]  Begin text input session. sessionID = <private>, options = <private>
2025-12-23 19:06:04.463756+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b50480] activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0xb43b1d400.peer[25402].0xb40b50480
2025-12-23 19:06:04.463942+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemServiceSession beginRemoteTextInputSessionWithID:options:documentTraits:initialDocumentState:]  Begin input session: <private>
2025-12-23 19:06:04.469276+0200  localhost GestioneViaggi[25402]: (CoreFoundation) Created Activity ID: 0x2b16c7f, Description: Loading Preferences From User CFPrefsD
2025-12-23 19:06:04.469376+0200  localhost GestioneViaggi[25402]: (CoreFoundation) Created Activity ID: 0x2b16cc0, Description: Loading Preferences From System CFPrefsD
2025-12-23 19:06:04.469653+0200  localhost GestioneViaggi[25402]: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] All generators are complete, dispatching to `completionBlockJustOnce`
2025-12-23 19:06:04.470161+0200  localhost GestioneViaggi[25402]: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] Could not match any valid candidates of any source. `containerToPush` will be nil. <private>
2025-12-23 19:06:04.470173+0200  localhost GestioneViaggi[25402]: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] Preparing to push (null) to candidate receiver, for request token: <private>
2025-12-23 19:06:04.470181+0200  localhost GestioneViaggi[25402]: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] containerToPush is nil, will not push anything to candidate receiver for request token: <private>
2025-12-23 19:06:04.470198+0200  localhost GestioneViaggi[25402]: (BoardServices) [com.apple.BoardServices:XPCErrors] [C:4] Alloc com.apple.backboard.hid-services.xpc
2025-12-23 19:06:04.470225+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b54780] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-12-23 19:06:04.470462+0200  localhost GestioneViaggi[25402]: (BackBoardServices) [com.apple.BackBoard:EventDelivery] BKSHIDEventDeliveryManager - connection activation
2025-12-23 19:06:04.470598+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b54a00] activating connection: mach=false listener=false peer=false name=com.apple.TextInputUI.xpc.CursorUIViewService
2025-12-23 19:06:04.470751+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b54a00] invalidated after the last release of the connection object
2025-12-23 19:06:04.470809+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginRemoteTextInputSessionWithID:options:documentTraits:initialDocumentState:]  Cannot begin a session that is already active. session = <private>
2025-12-23 19:06:04.471159+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b54b40] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-12-23 19:06:04.471189+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b54c80] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-12-23 19:06:04.471679+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:UIFocus] Failed to update focus with context <UIFocusUpdateContext: 0xb479c1400; previouslyFocusedItem: (nil); nextFocusedItem: (nil); focusHeading: None>. No additional info available.
2025-12-23 19:06:04.476627+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1240c0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.485406+0200  localhost GestioneViaggi[25402]: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] -[TUINSCursorUIController activate:]_block_invoke: Create CursorUIViewService: TUINSRemoteViewController
2025-12-23 19:06:04.485484+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb424fd400] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-12-23 19:06:04.485493+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb424fd180] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-12-23 19:06:04.485511+0200  localhost GestioneViaggi[25402]: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] ViewBridge to RemoteViewService Terminated: Error Domain=com.apple.ViewBridge Code=18 UserInfo={com.apple.ViewBridge.error.hint=this process disconnected remote view controller -- benign unless unexpected, com.apple.ViewBridge.error.description=NSViewBridgeErrorCanceled}
2025-12-23 19:06:04.493899+0200  localhost GestioneViaggi[25402]: (MobileAsset) [com.apple.MobileAsset:V2] Got the query meta data reply for: com.apple.MobileAsset.LinguisticData, response: 0
2025-12-23 19:06:04.531953+0200  localhost GestioneViaggi[25402]: (MobileAsset) [com.apple.MobileAsset:V2] Got the query meta data reply for: com.apple.MobileAsset.LinguisticData, response: 0
2025-12-23 19:06:04.532054+0200  localhost GestioneViaggi[25402]: (MobileAsset) [com.apple.MobileAsset:V2] Consumed extension
2025-12-23 19:06:04.532556+0200  localhost GestioneViaggi[25402]: (MobileAsset) [com.apple.MobileAsset:V2] getLocalPath asset com.apple.MobileAsset.LinguisticData 41253474204ab6d914d34b5f9c0deb20277d9557 local path is '/System/Library/AssetsV2/com_apple_MobileAsset_LinguisticData/41253474204ab6d914d34b5f9c0deb20277d9557.asset/AssetData', exists: YES
2025-12-23 19:06:04.532637+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"it_IT\",\n    it\n)}";
}>> final result: (
    "Optional-it::41253474204ab6d914d34b5f9c0deb20277d9557.asset"
) was cached: 0, cachedOnly: 0
2025-12-23 19:06:04.532665+0200  localhost GestioneViaggi[25402]: (MobileAsset) [com.apple.MobileAsset:V2] getLocalPath asset com.apple.MobileAsset.LinguisticData 41253474204ab6d914d34b5f9c0deb20277d9557 local path is '/System/Library/AssetsV2/com_apple_MobileAsset_LinguisticData/41253474204ab6d914d34b5f9c0deb20277d9557.asset/AssetData', exists: YES
2025-12-23 19:06:04.532710+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
    "Optional-it::41253474204ab6d914d34b5f9c0deb20277d9557.asset"
) was cached: 0, cachedOnly: 0
2025-12-23 19:06:04.532917+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
) was cached: 1, cachedOnly: 0
2025-12-23 19:06:04.532934+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    it\n)}";
}>> final result: (
    "Optional-it::41253474204ab6d914d34b5f9c0deb20277d9557.asset"
) was cached: 1, cachedOnly: 0
2025-12-23 19:06:04.533086+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
